,0
218,{{Flagicon|USA}} [[2012年]]10月12日<br> {{Flagicon|JPN}} 劇場未公開
219,no_dates
220,no_dates
221,no_dates
222,no_dates
223,no_dates
224,{{flagicon|USA}} [[2012年]][[10月26日]]<br /> {{flagicon|CHN}} [[2013年]][[1月31日]]<br /> {{flagicon|JPN}} [[2013年]][[3月15日]]
225,{{flagicon|USA}} 2012年10月26日<br/> {{flagicon|Japan}} 未公開
226,{{flagicon|USA}} [[2012年]][[10月26日]]<br /> {{flagicon|JPN}} [[2013年]][[7月12日]]
227,{{Flagicon|GBR}} [[2012年]][[10月23日]]<small>（ロンドン・プレミア）</small><br /> {{Flagicon|GBR}} 2012年[[10月26日]]<br /> {{flagicon|USA}} 2012年[[11月9日]]<br /> {{Flagicon|JPN}} 2012年[[12月1日]]
228,no_ja
229,no_dates
230,no_dates
231,no_dates
232,BAD_URL
233,{{flagicon|CAN}} 2012年9月13日<br />（[[トロント国際映画祭]]）<br /> {{flagicon|USA}} 2012年11月2日<br /> {{flagicon|JPN}} 2014年5月31日
234,no_ja
235,no_dates
236,no_ja
237,no_ja
238,no_dates
239,no_ja
240,{{flagicon|USA}} 2012年11月9日<br /> {{flagicon|JPN}} 2013年4月19日
241,no_ja
242,no_ja
243,no_ja
244,no_dates
245,no_dates
246,no_dates
247,{{flagicon|USA}} [[2012年]][[11月21日]]<br /> {{flagicon|JPN}} 劇場未公開
248,no_ja
249,no_dates
250,{{flagicon|USA}} [[2012年]][[11月30日]]
251,no_dates
252,no_ja
253,no_dates
254,no_ja
255,no_ja
256,no_ja
257,no_dates
258,no_ja
259,no_ja
260,no_dates
261,{{Flagicon|USA}} [[2012年]]12月7日<br> {{Flagicon|JPN}} [[2013年]]1月19日
262,{{Flagicon|NZL}} [[2012年]][[11月28日]]<small>（[[ウェリントン]]プレミア）</small><br /> {{Flagicon|World}} 2012年[[12月14日]]
263,2012年12月19日
264,{{flagicon|USA}} [[2001年]][[11月2日]]<br /> {{flagicon|UK}} [[2002年]][[2月8日]]<br /> {{flagicon|JPN}} 2002年[[3月2日]]
265,no_dates
266,no_dates
267,{{Flagicon|USA}} 2012年12月21日<br /> {{Flagicon|JPN}} 2013年2月1日
268,no_dates
269,no_dates
270,no_ja
271,no_dates
272,no_ja
273,{{flagicon|USA}} 2012年12月19日<br /> {{flagicon|JPN}} 劇場未公開
274,no_ja
275,no_dates
276,no_dates
277,{{flagicon|USA}} 2012年12月28日 <br /> {{flagicon|JPN}} 2014年8月22日
