,0
465,{{flagicon|USA}} [[1992年]][[7月17日]]<br /> {{flagicon|JPN}} [[1993年]][[2月27日]]
466,{{flagicon|USA}} [[1992年]][[7月17日]]<br /> {{flagicon|JPN}} [[1993年]][[1月23日]]
467,{{flagicon|USA}} [[1992年]][[8月7日]]<br /> {{flagicon|JPN}} 1992年[[5月16日]]
468,no_ja
469,no_ja
470,no_ja
471,{{flagicon|USA}} 1992年7月31日<br /> {{flagicon|JPN}} 1993年2月8日
472,{{flagicon|USA}} 1992年7月31日<br> {{flagicon|JPN}} 1992年12月12日
473,{{flagicon|GBR}} 1992年4月5日<br /> {{flagicon|JPN}} 1993年6月19日
474,no_dates
475,{{flagicon|USA}} [[1992年]][[8月7日]]<br /> {{flagicon|JPN}} [[1992年]][[12月19日]]
476,{{flagicon|USA}} 1992年8月7日<br /> {{flagicon|JPN}} 1993年4月24日
477,no_ja
478,no_ja
479,{{flagicon|USA}} [[1992年]][[8月14日]]<br /> {{flagicon|Japan}} [[1993年]][[1月23日]]
480,no_ja
481,{{flagicon|USA}} [[1992年]][[8月21日]]<br /> {{flagicon|JPN}} [[1992年]][[8月22日]]
482,no_ja
483,no_ja
484,{{flagicon|JPN}} [[1989年]][[7月15日]]<br /> {{flagicon|USA}} [[1992年]][[7月24日]]
485,{{flagicon|USA}} [[1992年]][[8月21日]]<br /> {{flagicon|JPN}} [[1993年]][[2月20日]]
486,no_ja
487,no_ja
488,no_ja
489,{{flagicon|USA}} [[1992年]][[8月28日]]<br /> {{flagicon|JPN}} [[1993年]][[1月30日]]
490,no_dates
491,{{flagicon|FRA}} 1992年5月<small>[[カンヌ映画祭|CFF]]</small><br> {{flagicon|JPN}} 1992年5月16日<br> {{flagicon|USA}} 1992年8月28日
492,{{Flagicon|USA}} [[1992年]][[9月4日]]<br /> {{Flagicon|JPN}} [[1993年]][[2月4日]]
493,no_ja
494,{{flagicon|USA}} [[1982年]][[6月25日]]<br /> {{flagicon|JPN}} [[1982年]][[7月3日]]
495,{{flagicon|USA}} [[1992年]][[9月11日]]
496,{{flagicon|USA}} [[1992年]][[9月9日]]<br /> {{flagicon|JPN}} [[1993年]][[2月11日]]
497,no_ja
498,{{flagicon|USA}} [[1992年]][[9月11日]]<br /> {{flagicon|JPN}} [[1993年]][[6月5日]]
499,no_ja
500,{{flagicon|USA}} [[1992年]][[9月18日]]<br /> {{flagicon|JPN}} 劇場未公開
501,no_dates
502,no_ja
503,{{flagicon|USA}} [[1992年]][[9月25日]]<br /> {{flagicon|GBR}} [[1993年]][[1月15日]]<br /> {{flagicon|JPN}} 1993年[[7月3日]]
504,{{flagicon|USA}} [[1992年]][[9月18日]]<br /> {{flagicon|JPN}} [[1993年]][[5月8日]]
505,{{flagicon|USA}} [[1992年]][[9月18日]]<br /> {{flagicon|JPN}} [[1993年]][[4月17日]]
506,no_ja
507,no_ja
508,{{flagicon|USA}} [[1992年]][[12月25日]]<br /> {{flagicon|JPN}} [[1993年]][[6月12日]]
509,{{flagicon|USA}} 1992年9月25日<br /> {{flagicon|JPN}} 1993年3月6日
510,{{flagicon|USA}} 1992年9月30日<br /> {{flagicon|JPN}} 1993年9月4日
511,{{flagicon|USA}} [[1992年]][[10月2日]]<br /> {{flagicon|Japan}} [[1993年]][[4月24日]]
512,no_dates
513,no_dates
514,{{flagicon|USA}} 1992年10月2日<br /> {{flagicon|JPN}} 1992年12月12日
515,no_ja
516,{{flagicon|USA}} 1992年10月9日<br /> {{flagicon|JPN}} 1993年4月10日
517,{{Flagicon|USA}} 1992年10月9日<br /> {{Flagicon|JPN}} 1993年9月4日
518,{{flagicon|USA}} 1992年10月9日<br /> {{flagicon|JPN}} 1993年5月15日
519,no_dates
520,{{flagicon|USA}} [[1992年]][[10月16日]]<br /> {{flagicon|JPN}} [[1993年]][[11月20日]]
521,no_dates
522,{{flagicon|USA}} [[1992年]][[10月16日]]<br /> {{flagicon|JPN}} [[1993年]][[9月18日]]
523,{{flagicon|USA}} [[1992年]][[10月23日]]<br /> {{flagicon|JPN}} [[1993年]]10月23日
524,no_ja
525,no_ja
526,{{flagicon|USA}} 1992年1月18日<br /> {{flagicon|JPN}} 1993年4月24日
527,no_ja
528,no_ja
529,{{flagicon|AUS}} 1992年1月23日<br /> {{flagicon|USA}} 1992年11月6日
530,{{flagicon|USA}} [[1992年]][[11月6日]]<br /> {{flagicon|JPN}} 劇場未公開
531,{{flagicon|USA}} 1992年11月6日<br /> {{flagicon|JPN}} 1993年5月15日
532,no_ja
533,{{Flagicon|USA}} 1992年11月25日<br /> {{Flagicon|JPN}} 1993年8月7日
534,no_ja
535,no_ja
536,no_ja
537,{{flagicon|USA}} [[1992年]][[11月18日]]<br /> {{flagicon|JPN}} [[1993年]][[2月20日]]
538,{{flagicon|USA}} [[1992年]][[11月20日]]<br/> {{flagicon|JPN}} [[1994年]][[6月25日]]
539,{{flagicon|USA}} {{flagicon|CAN}} 1992年11月20日<br /> {{flagicon|JPN}} 1992年12月19日
540,no_ja
541,1992年11月21日
542,{{flagicon|USA}} [[1992年]][[11月25日]]<br /> {{flagicon|JPN}} 1992年[[12月5日]]
543,{{flagicon|UK}} [[1992年]][[10月30日]]<br /> {{flagicon|USA}} 1992年[[11月25日]]<br /> {{flagicon|JPN}} [[1993年]][[6月19日]]
544,{{Flagicon|FRA}} 1992年12月2日<br /> {{Flagicon|JPN}} 1993年4月10日
545,{{flagicon|USA}} 1992年12月4日<br /> {{flagicon|JPN}} 1993年4月17日
546,{{flagicon|USA}} 1992年12月11日<br /> {{flagicon|JPN}} 1993年2月20日
547,{{flagicon|USA}} 1992年12月16日<br /> {{flagicon|JPN}} 1993年3月13日
548,{{flagicon|USA}} 1992年12月11日<br /> {{flagicon|JPN}} 1993年11月27日
549,no_ja
550,1992年12月12日
551,{{flagicon|USA}} [[1992年]][[12月16日]]<br /> {{flagicon|JPN}} [[1993年]][[3月20日]]
552,no_ja
553,{{flagicon|USA}} [[1992年]][[12月18日]]<br /> {{flagicon|Japan}} [[1993年]][[3月20日]]
554,{{flagicon|FRA}} 1992年4月15日<br /> {{flagicon|JPN}} 1992年10月3日
555,{{flagicon|USA}} 1992年12月23日<br/> {{flagicon|JPN}} 1993年4月29日
556,{{flagicon|USA}} 1992年12月25日<br/> {{flagicon|JPN}} 1993年4月24日
557,{{flagicon|USA}} 1992年12月25日<br /> {{flagicon|JPN}} 1993年9月4日
558,{{flagicon|USA}} [[1992年]][[12月25日]]<br/> {{flagicon|JPN}} [[1993年]][[5月8日]]
559,no_ja
560,no_ja
561,{{flagicon|USA}} 1993年1月15日<br /> {{flagicon|JPN}} 1993年5月29日
562,{{flagicon|USA}} 1993年1月15日<br /> {{flagicon|JPN}} 1993年3月20日
563,{{flagicon|USA}} 1993年1月15日<br /> {{flagicon|Japan}} 1993年9月4日
564,no_ja
565,no_ja
566,no_dates
567,{{flagicon|USA}} [[1993年]][[1月29日]]<br /> {{flagicon|JPN}} 1993年[[7月24日]]
568,{{flagicon|USA}} 1993年1月29日<br /> {{flagicon|JPN}} 1993年5月1日
569,no_ja
570,no_ja
571,{{Flagicon|USA}} [[1993年]][[2月3日]]<br /> {{Flagicon|JPN}} 1993年[[6月19日]]
572,{{flagicon|USA}} [[1993年]][[2月5日]]<br /> {{flagicon|JPN}} [[1993年]][[6月12日]]
573,{{flagicon|USA}} [[1993年]][[2月5日]]<br /> {{flagicon|JPN}} [[1993年]][[6月12日]]
574,no_dates
575,no_dates
576,{{flagicon|USA}} 1992年12月11日<br /> {{flagicon|JPN}} 劇場未公開
577,{{flagicon|USA}} 1993年2月12日<br /> {{flagicon|JPN}} 劇場未公開
578,no_ja
579,{{flagicon|UK}} [[1992年]][[10月30日]]<br /> {{flagicon|USA}} 1992年[[11月25日]]<br /> {{flagicon|JPN}} [[1993年]][[6月19日]]
580,no_ja
581,{{flagicon|USA}} 1993年2月19日<br /> {{flagicon|JPN}} 1993年6月26日
582,no_dates
583,no_ja
584,no_ja
585,{{Flagicon|USA}} 1993年3月5日<br /> {{Flagicon|JPN}} 1993年5月29日
586,{{flagicon|USA}} 1993年3月5日<br> {{flagicon|JPN}} 劇場未公開
587,{{flagicon|USA}} [[1993年]][[3月5日]]<br /> {{flagicon|JPN}} [[1994年]][[12月23日]]
588,no_ja
589,no_ja
590,no_ja
591,{{Flagicon|USA}} 1993年3月19日<br /> {{Flagicon|JPN}} 1993年6月19日
592,no_ja
593,no_ja
594,no_ja
595,no_ja
596,no_ja
597,no_ja
598,no_ja
599,no_ja
600,no_ja
601,no_infobox
602,{{flagicon|USA}} [[1993年]][[4月7日]]<br/> {{flagicon|JPN}} 1993年[[5月22日]]
603,{{flagicon|USA}} [[1993年]][[4月7日]]<br /> {{flagicon|JPN}} [[1994年]][[1月15日]]
604,{{flagicon|USA}} [[1993年]][[4月9日]] <br/> {{flagicon|JPN}} 劇場未公開
605,no_ja
606,no_ja
607,{{flagicon|USA}} [[1993年]][[4月16日]]<br /> {{flagicon|JPN}} [[1994年]][[10月28日]]
608,no_ja
609,{{flagicon|USA}} [[1993年]][[4月23日]]
610,no_ja
611,no_ja
612,no_ja
613,{{flagicon|USA}} [[1993年]][[4月16日]]<br /> {{flagicon|JPN}} 1993年[[10月16日]]
614,no_ja
615,{{flagicon|USA}} 1993年4月2日<br> {{flagicon|JPN}} 劇場未公開
616,no_dates
617,no_ja
618,{{flagicon|USA}} [[1993年]][[5月7日]]<br> {{flagicon|Japan}} 1993年[[8月28日]]
619,{{flagicon|USA}} 1993年5月7日<br /> {{flagicon|JPN}} 1993年8月21日
620,{{flagicon|USA}} 1993年5月7日<br /> {{flagicon|GBR}} 1993年8月27日<br /> {{flagicon|JPN}} 1993年12月25日
621,"{{Flagicon|JPN}} [[1988年]][[4月16日]]<br /> {{flagicon|HKG1959}} [[1988年]][[7月15日]]<br /> {{flagicon|CHN}} [[1992年]] <br /> {{flagicon|CHN}} [[2018年]][[12月14日]] {{Refnest|初めての大規模上映は2018年12月14日|ref|{{Cite web|date=2018-12-14|url=http://www.ghibli.jp/info/012939/|title=本日12/14（金）から中国で『となりのトトロ』の正式上映がはじまりました（ジブリ作品が中国本土で正式上映されるのは初。約6000館、12,000スクリーン…）|website=[http://www.ghibli.jp/info/ STUDIO GHIBLI 最新情報]|publisher=[[スタジオジブリ]]|accessdate=2018-12-18}}|</ref>|ref|{{Cite news|author=上海＝宮嶋加菜子|date=2018-12-10|url=https://www.asahi.com/articles/ASLDB45CWLDBUHBI015.html|title=トトロ、中国で初の正式上映（これまで映画館での上映はされておらず…ジブリ作品が中国本土で正式に上映されるのは初めて）|newspaper=[[朝日新聞デジタル]]|publisher=[[朝日新聞社]]|accessdate=2018-12-18}}|</ref>|ref|{{Cite news|date=2018-12-10|url=https://this.kiji.is/444803308746130529?c=39546741839462401|title=「トトロ」中国で初上映へ 公開から30年、正式に輸入（中国では外国映画の本数規制のため公開されていなかった）|agency=[[共同通信社|共同通信]]|publisher=一般社団法人共同通信社|accessdate=2018-12-18}}|</ref>|ref|{{Cite news|date=2018-12-15|url=https://www.jiji.com/jc/article?k=2018121500042|title=トトロ、中国全土で上映＝公開から３０年、正式配給（中国でジブリ作品が正式配給されるのは初めて…外国映画の本数規制から公開は見送られてきた）|agency=[[時事通信社|時事ドットコム]]|publisher=株式会社時事通信社|accessdate=2018-12-18}}|</ref>|。それ以前は中国で大規模な一般公開には至らなかった|ref|{{Cite web|author=ミン・イヒョウ 謙|date=2018-11-29|url=http://japanese.cri.cn/20181129/9858d8e5-f60b-e82d-d257-ccc5a03a605a.html|title=『となりのトトロ』中国アンバサダーが宮崎駿監督と初対面（30年前は大規模な一般公開には至らなかった）（日本語と中国語版の2バージョンで2017年完成のデジタルリマスター版）|website=[http://japanese.cri.cn CRI online 日本語]|publisher=[[中国国際放送|中国国際放送局]]|accessdate=2018-12-18}}|</ref>|。}} <br /> 。それ以前は中国で大規模な一般公開には至らなかった 。 {{flagicon|USA}} [[1993年]][[5月7日]]<br /> {{flagicon|FRA}} [[1999年]][[12月8日]]<br /> {{flagicon|ITA}} [[2009年]][[9月18日]]"
622,no_ja
623,no_ja
624,no_ja
625,{{flagicon|USA}} [[1993年]][[5月14日]]<br /> {{flagicon|JPN}} [[1993年]][[10月23日]]
626,{{flagicon|USA}} 1993年5月21日<br> {{flagicon|Japan}} 1993年6月26日
627,{{flagicon|USA}} 1993年5月21日<br /> {{flagicon|JPN}} 1993年10月30日
628,{{flagicon|USA}} 1993年5月26日<br /> {{flagicon|JPN}} 1994年1月22日
629,{{flagicon|USA}} [[1993年]][[5月28日]]<br /> {{flagicon|Japan}} [[1993年]][[12月4日]]
630,no_ja
631,{{flagicon|MEX}} 1992年4月16日<br> {{flagicon|JPN}} 1993年6月12日
632,no_ja
633,{{flagicon|USA}} 1993年5月28日<br /> {{flagicon|JPN}} 1993年7月10日
634,{{flagicon|USA}} 1993年5月28日<br /> {{flagicon|JPN}} 1993年7月10日
635,{{flagicon|USA}} [[1993年]][[6月4日]]<br /> {{flagicon|JPN}} 1993年[[9月23日]]
636,no_infobox
637,{{flagicon|ITA}} 1992年9月1日<br />　（[[ヴェネツィア国際映画祭]]）<br /> {{flagicon|JPN}} 1993年9月4日
638,no_ja
639,no_ja
640,no_dates
641,no_ja
642,{{flagicon|USA}} [[1993年]][[6月25日]]<br /> {{flagicon|JPN}} 1993年[[7月3日]]
643,{{flagicon|USA}} [[1993年]][[6月25日]]<br /> {{flagicon|JPN}} 1993年[[11月27日]]
644,{{flagicon|USA}} [[1993年]][[6月25日]]<br /> {{flagicon|JPN}} 1993年[[12月11日]]
645,no_ja
646,{{flagicon|USA}} [[1993年]][[6月30日]]<br /> {{flagicon|JPN}} 1993年[[7月24日]]
647,{{Flagicon|USA}} [[1937年]][[12月21日]]<br /> {{Flagicon|JPN}} [[1950年]][[9月26日]]
648,no_ja
649,{{flagicon|USA}} [[1993年]][[7月9日]]<br /> {{flagicon|JPN}} [[1993年]][[9月15日]]
650,{{flagicon|USA}} [[1993年]][[7月9日]]<br /> {{flagicon|JPN}} 1994年[[5月3日]]
651,no_ja
652,no_ja
653,{{flagicon|USA}} 1993年7月16日<br /> {{flagicon|JPN}} 1994年3月26日
654,{{flagicon|USA}} [[1993年]][[7月16日]]<br /> {{flagicon|JPN}} [[1994年]][[10月29日]]
655,{{flagicon|USA}} [[1993年]][[6月23日]]<br /> {{flagicon|JPN}} [[1994年]][[2月19日]]
656,{{flagicon|USA}} [[1993年]][[7月23日]]<br/> {{flagicon|JPN}} [[1994年]][[3月5日]]
657,{{flagicon|USA}} [[1993年]][[7月23日]]<br /> {{flagicon|JPN}} [[1994年]][[3月19日]]
658,{{flagicon|USA}} 1993年7月28日<br> {{flagicon|JPN}} 1993年12月18日
659,{{flagicon|USA}} 1993年7月30日<br /> {{flagicon|JPN}} 1993年11月6日
660,{{flagicon|USA}} [[1993年]][[7月30日]]<br> {{flagicon|JPN}} 1994年1月15日
661,{{flagicon|GER}} 1992年10月1日 <br> {{flagicon|USA}} 1993年7月30日 <br> {{flagicon|JPN}} 1995年8月19日
662,{{flagicon|USA}} 1993年8月6日<br /> {{flagicon|JPN}} 1993年9月11日
663,no_ja
664,no_ja
665,no_ja
666,{{flagicon|TWN}} 1993年3月5日<br /> {{flagicon|USA}} 1993年8月4日<br /> {{flagicon|JPN}} 1993年12月
667,{{flagicon|USA}} [[1993年]][[8月11日]]<br /> {{flagicon|Japan}} [[1994年]][[2月19日]]
668,{{flagicon|USA}} 1993年6月24日<br/> {{flagicon|JPN}} 1994年3月18日
669,no_ja
670,{{flagicon|USA}} [[1993年]][[8月13日]]<br /> {{flagicon|JPN}} 1993年[[10月9日]]<br /> {{flagicon|GBR}} [[1994年]][[1月20日]]
671,{{flagicon|USA}} [[1993年]][[8月18日]]<br /> {{flagicon|JPN}} [[1994年]][[8月13日]]
672,no_ja
673,{{flagicon|USA}} 1993年8月20日<br /> {{flagicon|JPN}} 1994年1月29日
674,1993年8月20日
675,no_ja
676,no_ja
677,no_ja
678,{{flagicon|USA}} 1993年8月25日<br /> {{flagicon|JPN}} 1993年12月18日
679,no_ja
680,no_ja
681,no_infobox
682,{{flagicon|USA}} 1993年8月27日<br> {{flagicon|JPN}} 劇場未公開
683,{{flagicon|USA}} [[1993年]][[7月16日]]<br /> {{flagicon|JPN}} 劇場未公開
684,no_ja
685,{{flagicon|USA}} [[1993年]][[9月3日]]<br /> {{flagicon|JPN}} 1993年[[11月6日]]
686,{{flagicon|USA}} 1993年9月3日<br /> {{flagicon|JPN}} 1994年6月1日
687,{{flagicon|USA}} [[1993年]][[9月8日]]<br /> {{flagicon|JPN}} [[1994年]][[3月26日]]
688,{{flagicon|USA}} [[1993年]][[9月10日]]<br /> {{flagicon|JPN}} 1993年[[10月23日]]
689,{{flagicon|USA}} 1993年9月10日<br> {{flagicon|JPN}} 1994年1月22日
690,no_ja
691,{{flagicon|USA}} [[1993年]][[9月11日]]<br/> {{flagicon|JPN}} 劇場未公開
692,no_ja
693,{{flagicon|USA}} [[1993年]][[9月17日]]<br /> {{flagicon|Japan}} [[1994年]][[1月22日]]
694,no_ja
695,no_ja
696,{{flagicon|USA}} 1993年9月17日<br> {{flagicon|JPN}} 1993年10月30日
697,no_ja
698,{{flagicon|USA}} [[1993年]][[9月24日]]<br/> {{flagicon|JPN}} [[2016年]][[11月5日]]
699,{{flagicon|USA}} 1993年9月24日<br /> {{flagicon|JPN}} 1994年4月16日
700,no_ja
701,no_ja
702,{{Flagicon|USA}} 1993年9月14日([[トロント国際映画祭]])<br /> {{Flagicon|USA}} 1993年9月29日(全米公開)<br/> {{Flagicon|JPN}} 1994年8月27日
703,{{flagicon|USA}} 1993年10月1日<br /> {{flagicon|JPN}} 1994年2月19日
704,{{flagicon|USA}} 1993年10月1日<br /> {{flagicon|JPN}} 1993年12月18日
705,{{flagicon|USA}} [[1993年]][[10月1日]]<br /> {{flagicon|JPN}} [[1994年]][[6月25日]]
706,{{flagicon|USA}} [[1993年]][[10月1日]]<br /> {{flagicon|JPN}} [[1994年]][[4月23日]]
707,{{flagicon|USA}} 1993年10月3日<br /> {{flagicon|JPN}} 1994年10月8日
708,no_ja
709,{{flagicon|USA}} [[1993年]][[10月8日]]<br /> {{flagicon|JPN}} [[1994年]][[2月11日]]
710,no_ja
711,{{flagicon|USA}} 1993年10月8日<br /> {{flagicon|JPN}} 1994年1月15日
712,no_ja
713,{{flagicon|USA}} 1993年10月13日<br> {{flagicon|JPN}} 1994年6月18日
714,{{flagicon|USA}} 1993年10月15日<br/> {{flagicon|JPN}} 1994年3月19日
715,{{flagicon|USA}} [[1993年]][[10月15日]]<br /> {{flagicon|JPN}} [[1994年]][[6月25日]]
716,no_dates
717,{{flagicon|USA}} [[1993年]][[10月15日]]<br /> {{flagicon|JPN}} [[1995年]][[2月4日]]
718,{{flagicon|USA}} [[1993年]][[10月22日]]
719,{{flagicon|JPN}} [[1992年]][[12月12日]]<br /> {{flagicon|UK}} [[1993年]][[4月30日]]<br /> {{flagicon|USA}} [[1993年]][[10月29日]]
720,{{flagicon|USA}} [[1993年]][[10月29日]]<br /> {{flagicon|JPN}} 劇場未公開
721,{{flagicon|USA}} [[1993年]][[10月29日]]<br> {{flagicon|JPN}} [[1994年]][[10月15日]]
722,no_ja
723,no_dates
724,no_ja
725,no_ja
726,{{flagicon|JPN}} [[1993年]][[4月17日]]<br /> {{flagicon|USA}} [[1993年]][[11月5日]]
727,no_ja
728,{{Flagicon|アメリカ}} [[1993年]][[11月5日]]<br /> {{Flagicon|日本}} [[1994年]][[3月19日]]
729,no_ja
730,no_ja
731,{{flagicon|USA}} [[1993年]][[11月13日]]<br /> {{flagicon|JPN}} [[1994年]][[2月26日]]
732,{{Nowrap|flagicon|FRA| 1993年5月15日<small>（[[第46回カンヌ国際映画祭|CIFF]]）</small>}} <br /> {{flagicon|FRA}} 1993年5月15日<small>（[[第46回カンヌ国際映画祭|CIFF]]）</small> {{flagicon|AUS}} 1993年8月5日<br /> {{flagicon|JPN}} 1994年2月12日
733,{{flagicon|USA}} 1993年11月12日<br/> {{flagicon|JPN}} 1994年3月12日
734,{{flagicon|USA}} 1993年9月17日<br /> {{flagicon|JPN}} 1993年11月13日
735,{{flagicon|USA}} 1993年11月19日<br /> {{flagicon|JPN}} 1993年12月25日
736,no_dates
737,no_ja
738,{{flagicon|USA}} 1993年11月24日<br /> {{flagicon|JPN}} 1994年3月26日
739,no_ja
740,{{flagicon|USA}} 1993年11月24日<br /> {{flagicon|JPN}} 1994年4月16日
741,no_ja
742,no_ja
743,no_ja
744,{{flagicon|USA}} [[1993年]][[12月8日]]<br /> {{flagicon|JPN}} [[1995年]][[11月3日]]
745,{{flagicon|USA}} [[1993年]][[12月10日]]<br /> {{flagicon|JPN}} [[1994年]][[5月21日]]
746,{{flagicon|USA}} 1993年12月10日<br /> {{flagicon|JPN}} 1994年6月11日
747,no_ja
748,no_ja
749,no_ja
750,no_ja
751,{{flagicon|USA}} [[1993年]][[12月17日]]<br> {{flagicon|Japan}} [[1994年]][[4月29日]]
752,no_ja
753,no_ja
754,{{flagicon|USA}} [[1993年]][[12月23日]]<br /> {{flagicon|JPN}} [[1994年]][[4月23日]]
755,no_dates
756,{{flagicon|USA}} [[1993年]][[12月25日]]<br /> {{flagicon|JPN}} [[1994年]][[4月9日]]
757,no_ja
758,no_dates
759,{{flagicon|USA}} [[1993年]][[12月24日]]<br /> {{flagicon|JPN}} [[1994年]][[5月28日]]
760,no_ja
761,{{flagicon|IRE}} 1993年12月12日<br /> {{flagicon|JPN}} 1994年4月16日
