,0
855,{{Flagicon|USA}} [[1994年]][[7月1日]]<br /> {{Flagicon|JPN}} 1994年[[11月3日]]
856,{{flagicon|USA}} [[1994年]][[7月1日]]<br /> {{flagicon|JPN}} [[1994年]][[11月12日]]
857,{{flagicon|USA}} 1994年7月6日<br /> {{flagicon|JPN}} 1995年3月11日
858,no_ja
859,{{flagicon|USA}} [[1994年]][[7月8日]]<br /> {{flagicon|JPN}} [[1995年]][[4月29日]]
860,{{Flagicon|USA}} 1994年7月15日<br /> {{Flagicon|JPN}} 1995年3月18日
861,no_ja
862,no_dates
863,{{flagicon|USA}} [[1994年]][[7月22日]]<br /> {{flagicon|Japan}} 1994年[[10月8日]]
864,{{flagicon|USA}} {{flagicon|CAN}} [[1994年]][[7月27日]] <br /> {{flagicon|JPN}} [[1995年]][[3月24日]]
865,no_ja
866,{{flagicon|USA}} [[1994年]][[7月24日]]<br/> {{flagicon|JPN}} [[1995年]][[3月25日]]
867,no_ja
868,no_ja
869,[[1994年]]
870,{{flagicon|USA}} 1994年7月29日<br/> {{flagicon|JPN}} 1994年10月8日
871,{{flagicon|USA}} [[1994年]][[7月29日]]<br /> {{Flagicon|Japan}} [[1995年]][[2月25日]]
872,{{flagicon|USA}} 1994年8月3日<br/> {{flagicon|JPN}} 1994年12月10日
873,{{flagicon|TWN}} 1994年7月2日<br /> {{flagicon|USA}} 1994年8月3日<br /> {{flagicon|JPN}} 1995年7月1日
874,{{flagicon|USA}} 1994年8月5日<br /> {{flagicon|JPN}} 1994年11月12日
875,no_ja
876,{{flagicon|AUS}} [[1994年]][[9月8日]]<br /> {{flagicon|JPN}} [[1995年]][[8月19日]]
877,{{flagicon|USA}} 1994年8月12日<br /> {{flagicon|JPN}} 1994年12月17日
878,no_ja
879,no_ja
880,no_ja
881,{{flagicon|USA}} [[1994年]][[8月19日]]<br /> {{flagicon|JPN}} 1994年[[11月12日]]
882,{{flagicon|Japan}} 1994年4月30日<br /> {{flagicon|USA}} 1994年8月19日<br /> {{flagicon|France}} 1994年8月31日
883,no_ja
884,no_ja
885,no_ja
886,{{flagicon|USA}} [[1994年]][[8月26日]]<br/> {{flagicon|JPN}} [[1995年]][[2月4日]]
887,no_ja
888,no_ja
889,{{flagicon|USA}} 1994年8月31日<br /> {{flagicon|JPN}} 1995年4月22日
890,{{flagicon|USA}} [[1994年]][[9月2日]]<br /> {{flagicon|JPN}} 劇場未公開
891,{{flagicon|USA}} [[1994年]][[9月9日]]<br /> {{flagicon|JPN}} [[1995年]][[2月18日]]
892,no_ja
893,{{flagicon|USA}} [[1994年]][[9月9日]]<br /> {{flagicon|JPN}} [[1995年]][[1月21日]]
894,no_ja
895,no_ja
896,{{Flagicon|USA}} 1994年9月14日<br /> {{Flagicon|JPN}} 1995年3月25日
897,no_dates
898,no_ja
899,{{flagicon|USA}} 1994年9月16日<br /> {{flagicon|JPN}} 1994年11月12日
900,no_ja
901,no_ja
902,{{Flagicon|USA}} 1994年9月10日<br /> {{Flagicon|JPN}} 1995年6月3日
903,{{flagicon|USA}} [[1994年]][[9月23日]]<br /> {{flagicon|JPN}} [[1995年]][[1月28日]]
904,no_ja
905,{{flagicon|USA}} [[1994年]][[9月28日]]<br /> {{flagicon|JPN}} [[1995年]][[9月2日]]
906,{{flagicon|USA}} 1994年9月20日<br /> {{flagicon|JPN}} 1995年4月22日
907,no_infobox
908,{{flagicon|USA}} [[1994年]][[10月7日]]<br /> {{flagicon|JPN}} [[1995年]][[9月9日]]
909,{{flagicon|USA}} 1994年10月7日<br /> {{flagicon|JPN}} 1995年3月4日
910,no_ja
911,no_ja
912,no_ja
913,no_ja
914,no_ja
915,no_ja
916,no_ja
917,{{flagicon|FRA}} 1994年5月<small>（[[第47回カンヌ国際映画祭|CIFF]]）</small><br /> {{flagicon|USA}} 1994年10月14日<br /> {{flagicon|JPN}} 1994年10月8日
918,no_ja
919,{{flagicon|USA}} [[1994年]][[10月19日]]<br /> {{flagicon|JPN}} [[2000年]][[8月29日]]
920,no_ja
921,{{flagicon|USA}} 1994年10月14日<br /> {{flagicon|JPN}} 1995年7月15日
922,{{flagicon|USA}} 1994年10月21日<br /> {{flagicon|JPN}} 1995年4月15日
923,{{flagicon|USA}} [[1994年]][[10月21日]]<br /> {{flagicon|JPN}} 劇場未公開
924,{{flagicon|USA}} [[1994年]][[10月21日]]
925,no_ja
926,no_ja
927,no_ja
928,no_ja
929,no_dates
930,{{flagicon|USA}} [[1994年]][[11月4日]]<br /> {{flagicon|Japan}} [[1995年]][[8月24日]]
931,no_ja
932,{{flagicon|USA}} [[1994年]][[11月4日]]<br /> {{flagicon|JPN}} [[1995年]][[10月28日]]
933,{{flagicon|USA}} 1994年11月11日<br /> {{flagicon|JPN}} 1994年12月10日
934,{{flagicon|USA}} [[1994年]][[11月11日]]<br /> {{flagicon|JPN}} [[1995年]][[10月28日]]
935,{{flagicon|NZL}} [[1994年]][[10月14日]]<br /> {{flagicon|USA}} [[1994年]][[11月16日]]<br /> {{flagicon|JPN}} [[1995年]][[9月9日]]
936,{{flagicon|USA}} [[1994年]][[11月18日]]<br /> {{flagicon|JPN}} 1994年[[12月10日]]
937,no_ja
938,{{flagicon|USA}} 1994年11月18日<br /> {{flagicon|JPN}} 1995年12月23日
939,no_ja
940,{{flagicon|USA}} [[1994年]][[11月23日]]<br> {{flagicon|Japan}} [[1994年]][[12月23日]]
941,{{flagicon|USA}} 1994年11月25日<br /> {{flagicon|JPN}} 劇場未公開
942,{{flagicon|USA}} [[1994年]][[11月23日]]<br /> {{flagicon|JPN}} [[1996年]][[9月28日]]
943,{{flagicon|USA}} [[1994年]][[11月23日]]<br /> {{flagicon|JPN}} [[2001年]][[3月9日]](VHS発売)
944,no_ja
945,{{flagicon|USA}} [[1994年]][[12月2日]]<br /> {{flagicon|JPN}} [[1995年]][[9月2日]]
946,no_ja
947,{{flagicon|USA}} 1994年12月2日 {{flagicon|JPN}} 1995年02月25日
948,{{flagicon|USA}} [[1994年]][[12月9日]]<br /> {{flagicon|JPN}} [[1995年]][[2月25日]]
949,no_dates
950,no_dates
951,{{Flagicon|USA}} [[1994年]][[12月23日]]<br /> {{Flagicon|JPN}} [[1995年]][[5月13日]]
952,{{flagicon|USA}} [[1994年]][[12月16日]]<br/> {{flagicon|Japan}} [[1995年]][[9月30日]]
953,{{flagicon|USA}} 1994年12月16日<br /> {{flagicon|JPN}} 1995年12月1日
954,{{flagicon|USA}} [[1994年]][[12月16日]]<br /> {{flagicon|JPN}} [[1995年]][[6月10日]]
955,no_ja
956,{{flagicon|USA}} 1994年12月21日<br /> {{flagicon|JPN}} 劇場未公開
957,no_dates
958,{{flagicon|USA}} [[1994年]][[12月23日]]<br /> {{flagicon|JPN}} [[1995年]][[6月3日]]
959,{{flagicon|USA}} 1994年12月21日<br /> {{flagicon|JPN}} 1995年7月1日
960,no_ja
961,no_ja
962,{{flagicon|USA}} 1994年12月23日<br /> {{flagicon|JPN}} 1995年5月6日
963,{{flagicon|USA}} 1994年12月25日<br /> {{flagicon|JPN}} 1995年5月3日
964,{{flagicon|USA}} [[1994年]][[12月25日]]<br /> {{flagicon|JPN}} [[1995年]][[7月8日]]
965,{{flagicon|USA}} 1994年10月28日<br /> {{flagicon|GBR}} 1995年3月24日<br /> {{flagicon|JPN}} 1997年11月22日
966,no_ja
967,{{Flagicon|USA}} [[1995年]][[1月11日]]<br /> {{Flagicon|JPN}} 1995年[[7月29日]]
968,no_dates
969,{{flagicon|USA}} 1995年1月20日<br /> {{flagicon|JPN}} 1995年4月22日
970,{{flagicon|USA}} 1995年1月27日<br/> {{flagicon|JPN}} 1995年9月2日
971,{{flagicon|GBR}} [[1994年]][[11月30日]]<br /> {{flagicon|USA}} [[1995年]][[1月27日]]<br /> {{flagicon|JPN}} [[1995年]][[8月12日]]
972,no_ja
973,{{flagicon|USA}} 1995年2月3日<br /> {{flagicon|JPN}} 1995年9月2日
974,{{flagicon|ITA}} 1994年12月<br /> {{flagicon|USA}} 1995年2月3日<br /> {{flagicon|JPN}} 1995年5月13日
975,no_ja
976,no_ja
977,no_ja
978,{{flagicon|USA}} [[1995年]][[2月10日]]<br /> {{flagicon|JPN}} [[1995年]][[11月18日]]
979,{{flagicon|GBR}} 1995年1月6日<br /> {{flagicon|JPN}} 1996年11月9日
980,{{flagicon|USA}} [[1995年]][[2月17日]]
981,no_ja
982,{{flagicon|USA}} [[1995年]][[2月17日]]<br /> {{flagicon|JPN}} 1995年[[7月1日]]
983,{{flagicon|USA}} 1995年2月24日<br /> {{flagicon|JPN}} 1995年10月14日
984,no_ja
985,no_dates
986,no_ja
987,no_ja
988,no_dates
989,no_ja
990,no_ja
991,{{flagicon|USA}} 1995年3月10日<br /> {{flagicon|JPN}} 1995年4月29日
992,no_ja
993,no_ja
994,no_ja
995,no_ja
996,{{flagicon|USA}} [[1995年]][[3月24日]]<br /> {{flagicon|JPN}} [[1995年]][[10月28日]]
997,{{flagicon|CAN}} [[1994年]][[9月23日]]<br /> {{flagicon|JPN}} [[1997年]][[2月15日]]
998,no_ja
999,{{flagicon|USA}} 1995年3月24日
1000,no_ja
1001,no_ja
1002,{{flagicon|USA}} [[1995年]][[3月31日]]<br /> {{flagicon|France}} [[1995年]][[5月17日]]<br /> {{flagicon|Japan}} [[1998年]][[4月25日]]
1003,no_dates
1004,no_ja
1005,{{flagicon|GBR}} [[1995年]][[4月7日]]<br/> {{flagicon|JPN}} [[1996年]][[3月30日]]
1006,{{flagicon|USA}} [[1995年]][[4月7日]]<br /> {{flagicon|JPN}} 1995年[[11月18日]]
1007,no_ja
1008,{{flagicon|USA}} 1995年4月7日<br /> {{flagicon|JPN}} 1995年9月30日
1009,no_dates
1010,{{flagicon|USA}} 1995年4月7日<br /> {{flagicon|JPN}} 1995年7月8日
1011,no_ja
1012,no_dates
1013,no_ja
1014,no_ja
1015,{{flagicon|USA}} 1995年4月21日<br /> {{flagicon|JPN}} 1996年1月20日
1016,{{flagicon|USA}} 1995年4月21日<br/> {{flagicon|JPN}} 1995年8月12日
1017,{{flagicon|USA}} [[1995年]][[4月21日]]<br /> {{flagicon|Japan}} [[1995年]][[5月20日]]
1018,no_ja
1019,{{flagicon|USA}} 1995年4月21日<br /> {{flagicon|JPN}} 1995年12月1日
1020,no_ja
1021,no_ja
1022,{{flagicon|USA}} 1995年4月28日 <br/> {{flagicon|JPN}} 劇場未公開
1023,no_ja
1024,{{flagicon|USA}} [[1995年]][[4月28日]]<br /> {{flagicon|JPN}} 劇場未公開
1025,{{flagicon|USA}} [[1995年]][[4月28日]]<br /> {{flagicon|JPN}} [[1995年]][[10月28日]]
1026,no_ja
1027,no_ja
1028,{{flagicon|USA}} 1995年5月3日<br /> {{flagicon|JPN}} 1996年3月30日
1029,{{flagicon|USA}} [[1995年]][[5月5日]]<br /> {{flagicon|Japan}} 1995年[[11月18日]]
1030,{{flagicon|USA}} [[1995年]][[5月12日]]<br /> {{flagicon|JPN}} [[1995年]][[10月10日]]
1031,{{flagicon|GBR}} [[1995年]][[8月4日]]<br /> {{flagicon|JPN}} [[1996年]][[5月11日]]
1032,no_ja
1033,no_dates
1034,{{Flagicon|USA}} [[1995年]][[5月19日]]<br /> {{Flagicon|JPN}} [[1995年]][[7月1日]]
1035,no_ja
1036,{{Flagicon|USA}} [[1995年]][[5月12日]]<br> {{Flagicon|Japan}} [[1995年]][[12月16日]]
1037,{{flagicon|USA}} 1995年5月20日
1038,no_ja
1039,{{flagicon|USA}} 1995年5月24日<br /> {{flagicon|Japan}} 1995年10月14日
1040,no_ja
1041,{{Flagicon|USA}} 1995年5月26日<br /> {{Flagicon|JPN}} 1995年7月22日
1042,{{Flagicon|JPN}} 1995年4月15日<br /> {{Flagicon|USA}} 1995年5月26日
1043,{{flagicon|USA}} [[1995年]][[5月26日]]<br /> {{flagicon|JPN}} [[1996年]][[1月27日]]
1044,no_dates
1045,no_ja
1046,no_ja
1047,{{flagicon|USA}} [[1995年]][[6月9日]]<br /> {{flagicon|JPN}} [[1995年]][[10月21日]]
1048,no_ja
1049,{{flagicon|USA}} 1995年6月9日<br /> {{flagicon|JPN}} 1995年10月7日<br /> {{flagicon|GER}} 1995年10月19日
1050,{{flagicon|USA}} [[1995年]][[6月9日]]<br> {{flagicon|JPN}} [[1995年]][[6月17日]]
1051,{{flagicon|USA}} [[1995年]][[6月16日]]<br /> {{flagicon|Japan}} [[1997年]][[1月15日]]
1052,{{flagicon|USA}} 1995年6月23日<br /> {{flagicon|JPN}} 1995年7月22日
1053,no_ja
1054,no_ja
1055,no_ja
1056,no_ja
1057,{{Flagicon|USA}} [[1995年]][[6月30日]]<br> {{Flagicon|JPN}} [[1995年]][[7月22日]]
1058,{{flagicon|USA}} 1995年6月30日<br /> {{flagicon|JPN}} 1995年9月15日
1059,{{flagicon|USA}} {{flagicon|Canada}} [[1995年]][[6月30日]] <br /> {{flagicon|Japan}} [[1996年]][[4月20日]]
1060,{{flagicon|USA}} [[1995年]][[7月7日]]<br /> {{flagicon|JPN}} [[1996年]][[2月17日]]
1061,{{flagicon|USA}} 1995年7月7日<br /> {{flagicon|JPN}} 1995年11月23日
1062,no_ja
1063,{{flagicon|USA}} [[1995年]][[7月12日]]<br /> {{flagicon|JPN}} 1995年[[12月23日]]
1064,{{flagicon|USA}} 1995年7月14日<br /> {{flagicon|JPN}} 1996年1月20日
1065,{{flagicon|USA}} [[1995年]][[7月21日]]<br /> {{flagicon|JPN}} 1995年[[12月9日]]
1066,{{flagicon|USA}} 1995年7月19日<br /> {{flagicon|JPN}} 1995年8月12日
1067,{{flagicon|USA}} 1995年3月17日<br /> {{flagicon|JPN}} 1996年3月16日
1068,[[1995年]][[5月17日]]（[[第48回カンヌ国際映画祭|カンヌ]]）<br />1995年[[7月28日]]
1069,no_dates
1070,{{flagicon|USA}} [[1995年]][[7月28日]]<br /> {{flagicon|JPN}} 劇場未公開
1071,{{flagicon|USA}} 1995年7月28日<br /> {{flagicon|JPN}} 1995年8月26日
1072,{{flagicon|USA}} 1995年8月4日<br/> {{flagicon|AUS}} 1995年12月14日<br /> {{flagicon|JPN}} 1996年3月9日
1073,no_infobox
1074,{{flagicon|USA}} [[1995年]][[8月4日]]<br /> {{flagicon|JPN}} [[1996年]][[1月27日]]
1075,no_dates
1076,{{flagicon|USA}} 1995年8月11日 {{flagicon|JPN}} 1996年4月6日
1077,{{flagicon|USA}} [[1995年]][[8月11日]]<br /> {{flagicon|JPN}} [[1996年]][[3月9日]]
1078,no_ja
1079,no_ja
1080,{{flagicon|USA}} 1995年8月11日<br /> {{flagicon|JPN}} 1995年5月27日
1081,{{flagicon|USA}} 1995年8月18日<br /> {{flagicon|JPN}} 劇場未公開
1082,{{flagicon|USA}} [[1995年]][[8月18日]]<br /> {{flagicon|JPN}} [[1996年]][[3月23日]]
1083,no_ja
1084,{{flagicon|USA}} [[1995年]][[8月25日]]<br /> {{flagicon|JPN}} 劇場未公開
1085,{{flagicon|USA}} [[1995年]][[8月25日]]<br /> {{flagicon|Japan}} 1995年[[12月16日]]
1086,{{flagicon|USA}} 1995年8月25日<br /> {{flagicon|JPN}} 1996年3月23日
1087,{{flagicon|USA}} [[1995年]][[8月25日]]<br /> {{flagicon|JPN}} 劇場未公開
1088,no_ja
1089,no_ja
1090,no_ja
1091,no_dates
1092,no_ja
1093,no_ja
1094,no_ja
1095,{{flagicon|USA}} [[1995年]][[9月8日]]<br/> {{flagicon|JPN}} [[1996年]][[6月8日]]
1096,no_ja
1097,{{flagicon|USA}} [[1995年]][[9月13日]]<br /> {{flagicon|JPN}} [[1996年]][[3月16日]]
1098,no_ja
1099,{{flagicon|USA}} [[1995年]][[9月15日]]
1100,no_ja
1101,no_ja
1102,{{flagicon|USA}} [[1995年]][[8月16日]]<br /> {{flagicon|JPN}} [[1996年]][[4月13日]]
1103,{{flagicon|USA}} [[1995年]][[9月22日]]<br /> {{flagicon|JPN}} [[1996年]][[7月27日]]
1104,{{flagicon|USA}} [[1995年]][[9月22日]]<br /> {{flagicon|JPN}} [[1996年]][[8月24日]]
1105,no_ja
1106,no_ja
1107,{{flagicon|USA}} 1995年9月22日<br/> {{flagicon|JPN}} 1996年1月27日
1108,{{flagicon|USA}} 1995年9月22日<br/> {{flagicon|JPN}} 1995年12月16日
1109,{{flagicon|GBR}} 1995年4月16日<br /> {{flagicon|USA}} 1995年9月27日<br /> {{flagicon|FRA}} 1996年11月23日
1110,no_ja
1111,{{flagicon|USA}} [[1995年]][[9月29日]]<br /> {{flagicon|JPN}} [[1996年]][[2月10日]]
1112,{{flagicon|USA}} [[1995年]][[9月29日]]<br /> {{flagicon|JPN}} 劇場未公開
1113,{{flagicon|USA}} [[1995年]][[9月29日]]<br /> {{flagicon|JPN}} [[1996年]][[10月5日]]
1114,{{flagicon|USA}} [[1995年]][[9月29日]] <br/> {{flagicon|GBR}} [[1996年]][[12月13日]] <br/> {{flagicon|JPN}} [[1997年]][[6月21日]]
1115,no_ja
1116,{{flagicon|USA}} 1995年10月6日<br /> {{flagicon|JPN}} 1996年2月3日
1117,no_dates
1118,no_ja
1119,{{flagicon|USA}} 1995年10月6日<br /> {{flagicon|JPN}} 1996年1月20日
1120,{{Flagicon|USA}} 1995年9月27日<br /> {{Flagicon|Japan}} 1996年6月22日
1121,{{flagicon|USA}} [[1995年]][[10月13日]]<br /> {{flagicon|JPN}} 劇場未公開
1122,{{flagicon|USA}} [[1995年]][[10月13日]]<br /> {{flagicon|Japan}} [[1996年]][[2月3日]]
1123,no_ja
1124,no_dates
1125,{{Flagicon|USA}} [[1995年]][[10月20日]]
1126,no_dates
1127,no_ja
1128,{{flagicon|USA}} 1995年10月27日<br /> {{flagicon|JPN}} 1996年3月16日
1129,{{flagicon|USA}} [[1995年]][[10月25日]]<br/> {{flagicon|JPN}} [[1996年]][[7月6日]]
1130,{{flagicon|USA}} 1995年10月27日<br /> {{flagicon|JPN}} 1996年9月14日
1131,{{flagicon|USA}} 1995年10月27日<br /> {{flagicon|JPN}} 1996年12月1日
1132,{{flagicon|USA}} 1995年10月27日<br /> {{flagicon|JPN}} 1997年4月19日
1133,{{flagicon|USA}} 1995年10月27日<br /> {{flagicon|JPN}} 1996年10月5日
1134,{{flagicon|USA}} [[1995年]][[10月27日]]<br /> {{flagicon|JPN}} [[1996年]][[6月1日]]
1135,{{flagicon|USA}} [[1995年]][[11月3日]]<br/> {{flagicon|JPN}} [[1996年]][[4月20日]]
1136,no_ja
1137,no_infobox
1138,{{flagicon|USA}} [[1995年]][[11月3日]]<br /> {{flagicon|JPN}} 1996年10月5日
1139,{{flagicon|USA}} [[1995年]][[11月10日]] <br/> {{flagicon|JPN}} [[1996年]][[5月28日]]
1140,{{flagicon|FRA}} 1995年5月2日<br /> {{flagicon|GBR}} 1995年9月22日<br /> {{flagicon|JPN}} 1996年1月13日
1141,no_ja
1142,{{flagicon|USA}} [[1995年]][[11月16日]]<br /> {{flagicon|JPN}} [[1996年]][[11月9日]]
1143,{{flagicon|USA}} [[1995年]][[11月17日]]<br /> {{flagicon|JPN}} [[1996年]][[2月10日]]
1144,{{flagicon|USA}} 1995年11月17日<br /> {{flagicon|GBR}} 1995年11月24日<br /> {{flagicon|JPN}} 1995年12月16日
1145,{{Flagicon|USA}} [[1995年]][[11月17日]]
1146,{{flagicon|USA}} 1995年11月22日<br /> {{flagicon|JPN}} 1996年4月20日
1147,{{flagicon|USA}} 1995年11月22日<br> {{flagicon|JPN}} 1996年4月20日
1148,{{flagicon|USA}} 1995年11月22日<br /> {{flagicon|JPN}} 1996年5月18日
1149,{{flagicon|USA}} 1995年11月22日<br /> {{flagicon|JPN}} 1996年3月23日
1150,{{flagicon|USA}} 1995年11月22日<br /> {{flagicon|JPN}} 1997年4月12日
1151,no_ja
1152,no_ja
1153,no_ja
1154,no_ja
1155,{{flagicon|USA}} 1995年12月8日 <br/> {{flagicon|GBR}} 1996年2月2日 <br/> {{flagicon|JPN}} 1996年3月16日
1156,{{flagicon|USA}} 1995年12月13日<br /> {{flagicon|JPN}} 1996年6月1日
1157,{{flagicon|USA}} [[1995年]][[12月15日]]<br /> {{flagicon|JPN}} [[1996年]][[5月25日]]
1158,{{flagicon|USA}} {{flagicon|CAN}} 1995年12月15日<br /> {{flagicon|JPN}} 1996年3月20日
1159,{{flagicon|USA}} 1995年12月15日<br /> {{flagicon|JPN}} 1996年10月15日
1160,{{flagicon|USA}} 1995年12月15日<br /> {{flagicon|JPN}} 1995年12月23日
1161,no_ja
1162,{{flagicon|USA}} [[1995年]][[12月20日]]<br /> {{flagicon|JPN}} [[1996年]][[2月24日]]
1163,no_dates
1164,{{flagicon|USA}} [[1995年]][[12月12日]]<br /> {{flagicon|Japan}} [[1996年]][[2月26日]]
1165,{{flagicon|USA}} 1995年12月22日<br /> {{flagicon|JPN}} 1996年11月9日
1166,no_ja
1167,{{Flagicon|USA}} 1995年12月22日<br /> {{Flagicon|JPN}} 1996年6月1日
1168,no_ja
1169,{{flagicon|USA}} [[1995年]][[12月22日]]<br /> {{flagicon|JPN}} [[1996年]][[3月30日]]
1170,{{flagicon|USA}} 1995年12月25日<br /> {{flagicon|JPN}} 1995年12月9日
1171,no_dates
1172,{{flagicon|USA}} 1995年12月27日<br /> {{flagicon|JPN}} 1996年6月29日
1173,{{flagicon|USA}} 1995年12月29日<br /> {{flagicon|JPN}} 1996年8月3日
1174,no_ja
1175,{{flagicon|USA}} 1995年12月29日<br /> {{flagicon|JPN}} 1996年12月7日
1176,{{flagicon|USA}} 1995年12月27日<br /> {{flagicon|JPN}} 1996年6月29日
1177,no_ja
1178,no_ja
1179,no_infobox
1180,no_ja
1181,no_ja
1182,no_ja
1183,{{flagicon|USA}} [[1996年]][[1月19日]]<br /> {{flagicon|Japan}} 1996年[[6月15日]]
1184,no_ja
1185,{{flagicon|USA}} 1996年<br /> {{flagicon|JPN}} 1996年7月13日
1186,no_ja
1187,no_ja
1188,{{flagicon|Canada}} 1995年9月8日<br /> {{flagicon|Japan}} 1996年11月30日
1189,no_ja
1190,{{flagicon|USA}} 1995年12月29日<br /> {{flagicon|JPN}} 1996年8月3日
1191,{{flagicon|USA}} [[1996年]][[2月2日]]<br /> {{flagicon|JPN}} [[1996年]][[5月18日]]
1192,{{flagicon|USA}} 1996年2月2日<br> {{flagicon|JPN}} 1996年5月18日
1193,{{flagicon|USA}} 1996年2月9日<br /> {{flagicon|JPN}} 1996年9月7日
1194,{{Flagicon|アメリカ}} [[1996年]][[2月9日]]<br /> {{Flagicon|日本}} [[1996年]][[3月16日]]
1195,no_dates
1196,{{flagicon|USA}} 1996年2月16日
1197,no_ja
1198,{{flagicon|USA}} 1996年2月16日
1199,no_ja
1200,{{flagicon|USA}} 1996年2月21日
1201,{{flagicon|USA}} [[1996年]][[2月23日]]<br /> {{flagicon|JPN}} 1996年[[9月]]
1202,{{flagicon|USA}} 1996年2月23日<br /> {{flagicon|JPN}} 1996年8月31日
1203,no_ja
1204,no_ja
1205,{{Flagicon|USA}} 1996年3月1日<br /> {{Flagicon|JPN}} 1996年4月20日
1206,{{flagicon|USA}} 1996年3月1日<br /> {{flagicon|JPN}} 1996年5月18日
1207,no_dates
1208,{{flagicon|USA}} 1996年3月8日<br /> {{flagicon|Japan}} 1996年11月9日
1209,{{flagicon|USA}} 1996年3月8日<br /> {{flagicon|JPN}} 1997年2月
1210,{{Flagicon|USA}} [[1996年]][[3月8日]]
1211,no_ja
1212,{{flagicon|CAN}} 1995年9月13日 <br /> {{flagicon|USA}} 1996年3月15日<br /> {{flagicon|JPN}} 1997年2月8日
1213,{{flagicon|USA}} 1996年3月15日<br /> {{flagicon|JPN}} 劇場未公開
1214,{{flagicon|USA}} [[1996年]][[3月15日]]<br/> {{flagicon|JPN}} [[1996年]][[10月26日]]
1215,{{flagicon|ESP}} 1995年12月1日<br /> {{flagicon|USA}} 1996年3月15日<br /> {{flagicon|JPN}} 1997年4月5日
1216,no_dates
1217,no_infobox
1218,{{flagicon|USA}} 1996年3月22日<br /> {{flagicon|JPN}} 1996年9月28日
1219,no_ja
1220,no_ja
1221,no_ja
1222,no_ja
1223,no_ja
1224,no_ja
1225,no_ja
1226,no_dates
1227,no_ja
1228,{{flagicon|USA}} 1995年4月5日<br /> {{flagicon|JPN}} 劇場未公開
1229,no_dates
1230,{{flagicon|USA}} [[1996年]][[4月12日]]<br /> {{flagicon|JPN}} 劇場未公開
1231,no_ja
1232,{{flagicon|USA}} 1996年4月12日<br /> {{flagicon|JPN}} 1996年12月14日
1233,{{flagicon|USA}} 1996年4月12日<br /> {{flagicon|JPN}} 1996年4月20日<br /> {{flagicon|FRA}} 1996年6月26日<br /> {{flagicon|GBR}} 1996年9月27日
1234,no_ja
1235,{{flagicon|USA}} 1996年4月19日<br /> {{flagicon|JPN}} 劇場未公開
1236,no_ja
1237,{{flagicon|USA}} [[1996年]][[4月19日]]<br /> {{flagicon|JPN}} 1996年[[11月9日]]
1238,no_ja
1239,{{flagicon|USA}} 1996年4月19日<br /> {{flagicon|JPN}} 1996年7月20日
1240,no_ja
1241,{{flagicon|USA}} [[1996年]][[4月26日]]<br /> {{flagicon|JPN}} 1996年[[6月29日]]
1242,{{flagicon|USA}} [[1996年]][[4月26日]]<br /> {{flagicon|JPN}} 1996年[[9月28日]]
1243,no_ja
1244,no_ja
1245,{{flagicon|USA}} 1996年5月1日<br /> {{flagicon|Japan}} 1996年12月14日
1246,{{flagicon|USA}} [[1996年]][[5月3日]]<br /> {{flagicon|Japan}} [[1997年]][[1月11日]]
1247,no_ja
1248,{{flagicon|USA}} [[1996年]][[5月3日]]<br /> {{flagicon|JPN}} [[1996年]][[12月14日]]
1249,no_infobox
1250,{{flagicon|USA}} [[1996年]][[5月3日]]<br /> {{flagicon|JPN}} [[1996年]][[6月15日]]
1251,{{flagicon|FRA}} [[第49回カンヌ国際映画祭]]<br /> {{flagicon|USA}} [[1996年]][[5月3日]]<br /> {{flagicon|JPN}} [[1997年]][[12月20日]]
1252,no_ja
1253,no_ja
1254,no_dates
1255,{{flagicon|DEU}} 1994年10月6日<br /> {{flagicon|JPN}} 1995年10月21日<br /> {{flagicon|USA}} 1996年5月21日
1256,no_ja
1257,{{flagicon|USA}} 1996年5月10日<br /> {{flagicon|JPN}} 1996年7月6日
1258,{{flagicon|USA}} 1996年5月17日<br /> {{flagicon|JPN}} 1996年8月3日
1259,no_ja
1260,no_ja
1261,{{flagicon|USA}} [[1996年]][[5月22日]]<br /> {{flagicon|Japan}} 1996年[[7月13日]]
1262,no_infobox
1263,{{flagicon|CAN}} 1995年9月10日<small>（[[トロント国際映画祭|TIFF]]）</small><br /> {{flagicon|USA}} 1996年5月24日<br /> {{flagicon|JPN}} 1997年6月21日
1264,{{Flagicon|USA}} 1996年5月31日<br /> {{Flagicon|JPN}} 1996年10月26日
1265,no_dates
1266,no_dates
1267,{{flagicon|USA}} [[1995年]][[6月5日]]
1268,no_ja
1269,{{flagicon|USA}} [[1996年]][[6月7日]]<br/> {{flagicon|JPN}} 1996年[[9月14日]]
1270,{{Flagicon|USA}} [[1996年]][[6月14日]]<br /> {{Flagicon|JPN}} 1996年[[10月13日]]
1271,no_ja
1272,{{flagicon|ITA}} 1996年3月29日<br /> {{Flagicon|FRA}} 1996年5月16日<br /> {{flagicon|USA}} 1996年6月14日<br /> {{Flagicon|JPN}} 1996年6月20日<br /> {{flagicon|UK}} 1996年8月23日
1273,no_ja
1274,{{flagicon|USA}} 1996年6月11日<br /> {{flagicon|JPN}} 1996年8月3日
1275,{{flagicon|USA}} [[1996年]][[6月21日]]<br /> {{flagicon|Japan}} [[1996年]][[8月24日]]
1276,no_ja
